R0301|10001701|510050C1909M02700  |50ETF购9月2700      |510050|50ETF   |EBS|E|C|      10000|     2.7000|20190211|20190925|20190925|20190926|20190925|0|        7922|     0.1937|     0.1937|     2.8100|N|     0.4747|     0.0001|         5309.00| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001702|510050P1909M02700  |50ETF沽9月2700      |510050|50ETF   |EBS|E|P|      10000|     2.7000|20190211|20190925|20190925|20190926|20190925|0|        9499|     0.0693|     0.0693|     2.8100|N|     0.3283|     0.0001|         2965.00| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001707|510050C1906M02750  |50ETF购6月2750      |510050|50ETF   |EBS|E|C|      10000|     2.7500|20190214|20190626|20190626|20190627|20190626|1|      121335|     0.0706|     0.0706|     2.8100|N|     0.3516|     0.0001|         4078.00| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001708|510050P1906M02750  |50ETF沽6月2750      |510050|50ETF   |EBS|E|P|      10000|     2.7500|20190214|20190626|20190626|20190627|20190626|1|      140604|     0.0096|     0.0096|     2.8100|N|     0.2786|     0.0001|         2868.00| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001709|510050C1909M02750  |50ETF购9月2750      |510050|50ETF   |EBS|E|C|      10000|     2.7500|20190214|20190925|20190925|20190926|20190925|0|        9215|     0.1628|     0.1637|     2.8100|N|     0.4447|     0.0001|         5009.00| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001710|510050P1909M02750  |50ETF沽9月2750      |510050|50ETF   |EBS|E|P|      10000|     2.7500|20190214|20190925|20190925|20190926|20190925|0|        8318|     0.0895|     0.0895|     2.8100|N|     0.3585|     0.0001|         3667.00| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001715|510050C1906M02800  |50ETF购6月2800      |510050|50ETF   |EBS|E|C|      10000|     2.8000|20190221|20190626|20190626|20190627|20190626|1|      216458|     0.0371|     0.0371|     2.8100|N|     0.3181|     0.0001|         3743.00| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001716|510050P1906M02800  |50ETF沽6月2800      |510050|50ETF   |EBS|E|P|      10000|     2.8000|20190221|20190626|20190626|20190627|20190626|1|      125912|     0.0255|     0.0255|     2.8100|N|     0.3045|     0.0001|         3527.00| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001717|510050C1909M02800  |50ETF购9月2800      |510050|50ETF   |EBS|E|C|      10000|     2.8000|20190221|20190925|20190925|20190926|20190925|0|       14323|     0.1372|     0.1372|     2.8100|N|     0.4182|     0.0001|         4744.00| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001718|510050P1909M02800  |50ETF沽9月2800      |510050|50ETF   |EBS|E|P|      10000|     2.8000|20190221|20190925|20190925|20190926|20190925|0|        8417|     0.1124|     0.1124|     2.8100|N|     0.3914|     0.0001|         4396.00| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001735|510050C1906M02850  |50ETF购6月2850      |510050|50ETF   |EBS|E|C|      10000|     2.8500|20190226|20190626|20190626|20190627|20190626|1|      194540|     0.0158|     0.0158|     2.8100|N|     0.2928|     0.0001|         3130.00| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001736|510050C1906M02900  |50ETF购6月2900      |510050|50ETF   |EBS|E|C|      10000|     2.9000|20190226|20190626|20190626|20190627|20190626|1|      165865|     0.0060|     0.0060|     2.8100|N|     0.2780|     0.0001|         2532.00| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001737|510050C1906M02950  |50ETF购6月2950      |510050|50ETF   |EBS|E|C|      10000|     2.9500|20190226|20190626|20190626|20190627|20190626|1|      134865|     0.0022|     0.0022|     2.8100|N|     0.2692|     0.0001|         1994.00| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001738|510050C1906M03000  |50ETF购6月3000      |510050|50ETF   |EBS|E|C|      10000|     3.0000|20190226|20190626|20190626|20190627|20190626|1|      134990|     0.0013|     0.0013|     2.8100|N|     0.2633|     0.0001|         1980.00| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001739|510050P1906M02850  |50ETF沽6月2850      |510050|50ETF   |EBS|E|P|      10000|     2.8500|20190226|20190626|20190626|20190627|20190626|1|       47040|     0.0530|     0.0530|     2.8100|N|     0.3340|     0.0001|         3902.00| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001740|510050P1906M02900  |50ETF沽6月2900      |510050|50ETF   |EBS|E|P|      10000|     2.9000|20190226|20190626|20190626|20190627|20190626|1|       24073|     0.0945|     0.0945|     2.8100|N|     0.3755|     0.0001|         4317.00| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
